City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
303,rongelap,11.1635,166.8941,27.02,72,100,7.64,MH,1704670535
304,lerwick,60.1545,-1.1494,5.0,83,93,4.05,GB,1704670535
305,beaufort west,-32.3567,22.583,17.28,81,100,5.66,ZA,1704670535
306,naze,28.3667,129.4833,12.51,63,94,5.09,JP,1704670535
307,springfield,37.2153,-93.2982,5.85,55,0,2.57,US,1704670535
308,port alfred,-33.5906,26.891,18.99,95,100,0.89,ZA,1704670535
309,trairi,-3.2778,-39.2689,26.78,78,75,4.13,BR,1704670525
310,victoria point,-27.5833,153.3,26.98,91,99,0.45,AU,1704670536
311,kalevala,65.2,31.1667,-7.73,94,100,5.81,RU,1704670536
312,tondano,1.3038,124.9112,23.05,80,97,3.71,ID,1704670536
313,timmins,48.4669,-81.3331,-7.1,86,100,1.03,CA,1704670536
314,amga,60.8953,131.9608,-49.05,100,69,0.5,RU,1704670286
315,mahanje,-9.9333,35.3333,19.92,97,100,1.25,TZ,1704670536
316,damghan,36.1683,54.348,3.06,44,0,1.61,IR,1704670536
317,zelenogorskiy,55.0333,87.0,-10.12,98,100,2.05,RU,1704670536
318,shingu,33.7333,135.9833,4.64,53,5,2.35,JP,1704670536
319,erenhot,43.6475,111.9767,-10.49,85,100,2.14,CN,1704670536
320,crane,31.3974,-102.3501,12.86,39,1,12.06,US,1704670536
321,nguruka,-5.1092,31.0419,17.81,96,99,0.68,TZ,1704670536
322,goiatuba,-18.0125,-49.3547,23.29,76,21,1.63,BR,1704670536
323,lastoursville,-0.8143,12.7287,22.98,93,89,0.83,GA,1704670536
324,mount isa,-20.7333,139.5,25.87,83,100,3.09,AU,1704670283
325,north platte,41.1239,-100.7654,0.06,75,100,5.81,US,1704670494
326,anadyr,64.75,177.4833,-13.72,92,100,6.0,RU,1704670536
327,mangai,-4.05,19.5333,21.21,99,95,0.73,CD,1704670537
328,kingston,17.997,-76.7936,28.53,81,20,4.12,JM,1704670294
329,holualoa,19.6228,-155.9522,24.88,76,40,3.09,US,1704670537
330,hammerfest,70.6634,23.6821,-1.75,69,75,3.09,NO,1704670537
331,dudinka,69.4058,86.1778,-20.77,98,100,8.05,RU,1704670537
332,newman,37.3138,-121.0208,11.19,50,0,5.81,US,1704670537
333,keflavik,64.0049,-22.5624,8.24,100,100,11.32,IS,1704670373
334,sinabang,2.4803,96.3801,26.16,83,100,0.32,ID,1704670537
335,enewetak,11.3474,162.3373,27.2,70,23,9.64,MH,1704670537
336,al muwayh,22.4333,41.7583,16.29,46,0,4.21,SA,1704670537
337,concordia,-31.393,-58.0209,21.09,95,80,1.48,AR,1704670537
338,harper,4.375,-7.7169,26.88,85,11,2.72,LR,1704670319
339,sarh,9.1429,18.3923,16.95,72,0,0.0,TD,1704670537
340,nalgonda,17.05,79.2667,17.64,92,2,1.26,IN,1704670537
341,midvagur,62.0511,-7.1939,5.46,75,100,3.09,FO,1704670537
342,tsiombe,-25.3,45.4833,24.35,93,93,2.75,MG,1704670537
343,kish,26.5578,54.0194,19.15,77,0,0.0,IR,1704670538
344,al jawf,29.5,38.75,14.17,64,3,3.9,SA,1704670538
345,mugia,43.1041,-9.2179,3.84,70,54,4.37,ES,1704670538
346,lorengau,-2.0226,147.2712,29.0,76,91,2.54,PG,1704670538
347,coquimbo,-29.9533,-71.3436,19.85,77,0,4.12,CL,1704670405
348,charnay-les-macon,46.3075,4.7848,3.49,84,100,5.34,FR,1704670538
349,mizan teferi,6.9833,35.5833,18.25,71,86,1.87,ET,1704670538
350,kem',64.9555,34.5793,-7.54,93,100,8.03,RU,1704670538
351,kubrat,43.8,26.5,2.89,86,100,5.74,BG,1704670538
352,tshabong,-26.05,22.45,26.17,48,48,3.79,BW,1704670538
353,igarka,67.4667,86.5833,-25.87,97,100,6.78,RU,1704670538
354,donggang,28.9365,114.2259,9.05,79,100,0.52,CN,1704670538
355,ataq,14.5377,46.8319,14.11,52,42,1.88,YE,1704670538
356,mejit,10.2753,170.8646,26.78,65,56,7.53,MH,1704670538
357,padang,-0.9492,100.3543,24.03,86,100,1.75,ID,1704670538
358,port augusta,-32.5,137.7667,22.86,67,79,7.21,AU,1704670288
359,luderitz,-26.6481,15.1594,18.11,75,51,11.81,NA,1704670539
360,ascension,30.2169,-90.9001,12.26,70,100,2.75,US,1704670539
